Landslide_ID,Latitude,Longitude,State,District,Date_Occurred,Landslide_Type,Area_sqm,Casualties,Damage_Level,Trigger,Validation_Status
LS_00568,13.169897,76.869002,Karnataka,South Garo Hills,2021-02-16,Earth slide,3928.4911389096387,0,Medium,Heavy Rainfall,Report Based
LS_00569,12.871386,74.749343,Tamil Nadu,Dakshina Kannada,2019-11-23,Rock fall,259.48371804906174,0,Medium,Earthquake,Field Verified
LS_00570,29.582553,91.163412,Tamil Nadu,Pithoragarh,2018-07-26,Complex landslide,13324.840065913937,0,Low,Heavy Rainfall,Satellite Identified
LS_00571,28.584674,78.433645,Kerala,Kodagu,2017-04-10,Debris flow,6981.083881060721,0,Low,Heavy Rainfall,Satellite Identified
LS_00572,13.12944,74.649703,Tamil Nadu,Hassan,2010-09-21,Earth flow,879.9126053415916,0,Medium,Earthquake,Field Verified
LS_00573,9.940243,73.340872,Uttarakhand,Tehri Garhwal,2013-06-02,Debris slide,2239.83887036828,0,Medium,Heavy Rainfall,Field Verified
LS_00574,13.094837,75.485818,Himachal Pradesh,Shimla,1998-09-24,Topple,1074.8560735327194,0,Low,Human Activity,Satellite Identified
LS_00575,11.864734,73.149969,Assam,Kinnaur,1998-01-12,Earth flow,2649.226550765014,0,Medium,Earthquake,Satellite Identified
LS_00576,18.716556,73.984961,Karnataka,Pithoragarh,2005-02-17,Earth slide,849.8920631877976,0,Low,Heavy Rainfall,Field Verified
LS_00577,9.055985,76.962909,Tamil Nadu,West Garo Hills,2001-09-12,Earth flow,849.2078318230082,3,High,Earthquake,Satellite Identified
LS_00578,32.044649,92.188132,Karnataka,South Garo Hills,2015-10-12,Rock slide,1708.5060709710604,0,Medium,Heavy Rainfall,Satellite Identified
LS_00579,12.293701,74.821159,Himachal Pradesh,Rudraprayag,2002-02-03,Rock slide,9504.787628013319,0,High,Heavy Rainfall,Satellite Identified
LS_00580,15.230479,75.897584,Jammu & Kashmir,Dakshina Kannada,2001-06-30,Rock slide,81.6652925167032,0,Low,Human Activity,Report Based
LS_00581,11.822877,73.051593,Uttarakhand,South Garo Hills,1998-06-02,Earth slide,7248.585953335793,0,Medium,Heavy Rainfall,Field Verified
LS_00582,34.854061,88.150617,Jammu & Kashmir,Kodagu,2016-12-11,Debris slide,9382.90266937688,0,Medium,Heavy Rainfall,Satellite Identified
LS_00583,32.777727,86.082543,Himachal Pradesh,Chamoli,2015-03-09,Debris slide,2802.376517463886,0,Medium,Heavy Rainfall,Satellite Identified
LS_00584,11.033327,75.126651,Karnataka,Uttarkashi,2014-06-28,Complex landslide,6873.375971781753,0,Low,Heavy Rainfall,Satellite Identified
LS_00585,33.946125,74.944933,Himachal Pradesh,Chikmagalur,2004-05-29,Rock fall,6624.138874764507,0,Low,Human Activity,Satellite Identified
LS_00586,31.257359,74.287331,Tamil Nadu,Kinnaur,2017-09-28,Earth flow,425.60429847425786,0,Low,Heavy Rainfall,Satellite Identified
LS_00587,15.125888,72.873236,Kerala,Pithoragarh,2017-11-05,Debris slide,1754.4018919447144,0,High,Heavy Rainfall,Satellite Identified
LS_00588,32.038168,85.842311,Arunachal Pradesh,Kozhikode,2003-07-11,Earth slide,3468.5220309841934,0,Low,Heavy Rainfall,Satellite Identified
LS_00589,19.924485,74.032953,Jammu & Kashmir,Lahaul Spiti,2012-02-09,Debris flow,773.2291877534686,0,Low,Heavy Rainfall,Satellite Identified
LS_00590,34.301849,90.636015,Sikkim,Udupi,2009-02-17,Debris flow,5640.6339580879985,0,High,Heavy Rainfall,Field Verified
LS_00591,29.903682,78.575719,Kerala,Chikmagalur,2011-07-14,Rock slide,5421.100550295199,0,Low,Heavy Rainfall,Satellite Identified
LS_00592,12.205895,75.32528,Uttarakhand,Lahaul Spiti,2011-04-05,Topple,4066.1716639259394,0,Low,Heavy Rainfall,Satellite Identified
LS_00593,19.939168,75.24894,Kerala,Kodagu,2003-01-22,Debris slide,545.9174856321205,0,Medium,Earthquake,Field Verified
LS_00594,28.000215,88.954878,Tamil Nadu,Uttarkashi,2014-03-14,Complex landslide,2204.9136037394087,0,Low,Heavy Rainfall,Satellite Identified
LS_00595,20.449211,74.828725,Sikkim,West Garo Hills,2014-05-23,Earth flow,3612.481699611379,0,Low,Heavy Rainfall,Satellite Identified
LS_00596,13.053443,73.201496,Uttarakhand,Dakshina Kannada,2001-04-10,Debris slide,498.9098305246055,0,Low,Heavy Rainfall,Report Based
LS_00597,31.108725,85.169307,Kerala,Tehri Garhwal,2009-10-05,Rock fall,10342.25198062674,10,Low,Earthquake,Satellite Identified
LS_00598,11.974671,74.013519,Karnataka,East Khasi Hills,2020-09-22,Complex landslide,5581.447001277346,0,Low,Heavy Rainfall,Satellite Identified
LS_00599,9.668236,74.892463,Himachal Pradesh,East Khasi Hills,2016-01-17,Earth flow,5911.417437719912,0,Medium,Human Activity,Satellite Identified
LS_00600,17.493239,75.095864,Karnataka,Pithoragarh,2001-10-01,Rock slide,1032.9069449920912,0,Low,Heavy Rainfall,Satellite Identified
LS_00601,33.949715,78.12116,Tamil Nadu,Kozhikode,2022-01-23,Debris slide,670.7996070995724,2,Low,Heavy Rainfall,Satellite Identified
LS_00602,15.037867,72.430161,Kerala,Tehri Garhwal,2017-08-16,Rock slide,293.5876879348118,0,Low,Heavy Rainfall,Field Verified
LS_00603,32.464419,91.221418,Himachal Pradesh,Pathanamthitta,2017-06-28,Rock fall,212.34049223217102,0,Medium,Heavy Rainfall,Satellite Identified
LS_00604,15.977293,76.489676,Himachal Pradesh,Rudraprayag,2005-11-17,Earth flow,8301.667490193986,0,Medium,Heavy Rainfall,Satellite Identified
LS_00605,31.263271,77.988659,Meghalaya,Wayanad,2005-05-08,Debris flow,6048.919511776899,0,Low,Human Activity,Field Verified
LS_00606,30.210412,75.194509,Jammu & Kashmir,Mandi,2014-09-06,Debris slide,7273.450973382179,0,Low,Heavy Rainfall,Satellite Identified
LS_00607,33.293777,83.537857,Assam,Mandi,2013-01-10,Debris slide,2657.5208594133087,1,Low,Heavy Rainfall,Satellite Identified
LS_00608,20.601184,73.889196,Meghalaya,Pathanamthitta,2001-06-16,Earth slide,320.22262189049184,0,Low,Heavy Rainfall,Satellite Identified
LS_00609,34.984246,83.486529,Arunachal Pradesh,Shimla,2020-05-30,Earth slide,2190.421042184496,0,Low,Human Activity,Satellite Identified
LS_00610,30.710921,87.853496,Himachal Pradesh,Dakshina Kannada,2009-06-11,Debris slide,2917.2810626817513,0,Low,Earthquake,Report Based
LS_00611,32.541358,94.045885,Uttarakhand,Tehri Garhwal,2020-10-28,Rock fall,821.027132820909,0,Medium,Heavy Rainfall,Satellite Identified
LS_00612,30.366591,76.663304,Meghalaya,Wayanad,2000-01-24,Complex landslide,2485.784428303406,0,Medium,Heavy Rainfall,Field Verified
LS_00613,31.866563,86.499824,Uttarakhand,Hassan,2006-01-11,Complex landslide,10275.230184371687,0,Low,Earthquake,Satellite Identified
LS_00614,28.554962,85.882862,Kerala,Malappuram,2012-06-08,Earth slide,11930.84151461727,0,Low,Heavy Rainfall,Field Verified
LS_00615,13.626029,74.978399,Arunachal Pradesh,Wayanad,2001-06-30,Debris slide,420.2537571378502,1,Medium,Heavy Rainfall,Satellite Identified
LS_00616,28.561307,84.013616,Kerala,Chikmagalur,2006-01-17,Rock fall,4972.519996224426,0,Medium,Heavy Rainfall,Report Based
LS_00617,9.616496,76.375668,Meghalaya,Kullu,2001-02-03,Debris flow,17692.00605080883,0,Medium,Heavy Rainfall,Satellite Identified
LS_00618,14.711683,74.903226,Sikkim,Pathanamthitta,2001-11-16,Rock fall,13739.46089939274,0,Low,Earthquake,Report Based
LS_00619,8.28686,76.912606,Karnataka,Dakshina Kannada,2007-01-01,Debris flow,450.3464512965211,0,Low,Heavy Rainfall,Satellite Identified
LS_00620,32.507696,81.999989,Tamil Nadu,Dakshina Kannada,2018-10-23,Topple,280.5528589407427,0,High,Heavy Rainfall,Field Verified
LS_00621,31.098041,75.015617,Kerala,Uttarkashi,2022-07-08,Rock fall,8587.554531024689,0,Low,Heavy Rainfall,Satellite Identified
LS_00622,15.210931,76.129662,Kerala,Hassan,1999-01-27,Earth slide,4991.0137443194035,0,Low,Heavy Rainfall,Report Based
LS_00623,31.787797,86.70688,Uttarakhand,West Garo Hills,2013-01-10,Complex landslide,1245.433667705362,0,Low,Heavy Rainfall,Field Verified
LS_00624,15.856671,75.818461,Kerala,Chikmagalur,2002-08-31,Rock slide,3705.4029539204594,0,Medium,Heavy Rainfall,Satellite Identified
LS_00625,10.123768,72.922295,Uttarakhand,Uttarkashi,2020-01-27,Debris flow,1130.07553366833,0,Low,Heavy Rainfall,Satellite Identified
LS_00626,31.38306,82.038466,Kerala,Chikmagalur,1999-12-21,Complex landslide,9136.309689945741,0,Low,Heavy Rainfall,Field Verified
LS_00627,15.460256,74.830092,Himachal Pradesh,Dakshina Kannada,2018-07-26,Debris slide,10520.04483715477,0,High,Heavy Rainfall,Field Verified
LS_00628,28.308461,77.890814,Himachal Pradesh,Dakshina Kannada,2015-09-10,Rock fall,3896.468595696304,0,Low,Human Activity,Satellite Identified
LS_00629,11.855962,72.385938,Kerala,Kullu,2003-11-12,Debris flow,930.9676554186965,0,Low,Heavy Rainfall,Field Verified
LS_00630,12.655816,76.947527,Tamil Nadu,Idukki,2015-08-18,Topple,5765.040094108894,2,Low,Heavy Rainfall,Satellite Identified
LS_00631,8.997855,72.020937,Himachal Pradesh,Kinnaur,2008-06-24,Earth flow,5549.898272229316,0,Low,Heavy Rainfall,Satellite Identified
LS_00632,28.168035,81.042804,Himachal Pradesh,Shimla,2004-12-21,Topple,974.4951455235421,0,High,Heavy Rainfall,Satellite Identified
LS_00633,12.099729,73.965736,Assam,Chamoli,2012-02-02,Earth slide,1351.988189223256,0,Low,Earthquake,Satellite Identified
LS_00634,31.828502,83.976887,Karnataka,Pathanamthitta,2018-04-10,Debris flow,12783.148745537637,0,Low,Heavy Rainfall,Satellite Identified
LS_00635,34.947602,79.054081,Jammu & Kashmir,West Garo Hills,2002-01-21,Debris flow,10369.577557225977,0,Low,Heavy Rainfall,Satellite Identified
LS_00636,34.847545,77.79873,Tamil Nadu,Uttarkashi,2007-08-24,Debris slide,8026.183029095837,0,Medium,Heavy Rainfall,Satellite Identified
LS_00637,33.828282,90.887477,Assam,Chikmagalur,2013-12-16,Rock fall,10065.392812131746,0,Medium,Heavy Rainfall,Satellite Identified
LS_00638,15.131649,74.013697,Jammu & Kashmir,Rudraprayag,2009-09-02,Complex landslide,3665.8024670382465,10,Low,Heavy Rainfall,Satellite Identified
LS_00639,9.729127,72.793684,Sikkim,Lahaul Spiti,2022-12-09,Debris slide,14906.49530109417,0,High,Snowmelt,Field Verified
LS_00640,12.620711,75.346095,Jammu & Kashmir,Chamoli,2002-07-28,Rock fall,3306.329560065953,0,Low,Heavy Rainfall,Satellite Identified
LS_00641,29.130205,83.906537,Jammu & Kashmir,Kinnaur,2007-12-21,Complex landslide,4031.263347435887,0,Low,Heavy Rainfall,Field Verified
LS_00642,12.612814,75.901063,Arunachal Pradesh,Dakshina Kannada,2001-10-08,Debris flow,4149.337359383612,0,Medium,Heavy Rainfall,Satellite Identified
LS_00643,33.145176,86.812266,Himachal Pradesh,Kinnaur,1998-12-24,Topple,3348.888681300812,0,Low,Heavy Rainfall,Satellite Identified
LS_00644,31.595955,80.051875,Tamil Nadu,Chamoli,2002-02-15,Rock fall,32.42671116690151,0,Low,Heavy Rainfall,Field Verified
LS_00645,15.602762,76.707371,Jammu & Kashmir,Dakshina Kannada,2000-04-09,Complex landslide,958.2805450842118,0,Low,Heavy Rainfall,Satellite Identified
LS_00646,13.295752,74.606885,Uttarakhand,Kozhikode,2020-04-03,Complex landslide,11344.526322154412,0,Low,Human Activity,Satellite Identified
LS_00647,34.234609,86.53585,Kerala,Shimla,2013-11-17,Debris flow,8307.89704168021,0,Medium,Human Activity,Satellite Identified
LS_00648,10.350207,73.343988,Jammu & Kashmir,Tehri Garhwal,2018-01-03,Rock slide,1107.2535305364734,0,Low,Heavy Rainfall,Satellite Identified
LS_00649,13.544497,75.077104,Assam,Hassan,2020-05-18,Topple,425.47475768551107,0,Low,Heavy Rainfall,Field Verified
LS_00650,29.982991,82.40657,Karnataka,Kozhikode,2001-12-08,Earth flow,8353.007316259138,0,Medium,Heavy Rainfall,Satellite Identified
LS_00651,20.125788,72.100689,Sikkim,Lahaul Spiti,2006-12-12,Rock fall,834.9014240557615,0,Low,Heavy Rainfall,Satellite Identified
LS_00652,16.827866,76.658702,Meghalaya,Hassan,2014-02-09,Topple,28962.11347018033,0,Low,Human Activity,Field Verified
LS_00653,11.004051,76.486929,Tamil Nadu,Kozhikode,2020-07-15,Debris flow,1479.8584458301168,0,Low,Human Activity,Satellite Identified
LS_00654,32.724252,79.020394,Tamil Nadu,Udupi,1999-03-04,Rock slide,7094.922978741559,0,Low,Heavy Rainfall,Field Verified
LS_00655,34.835927,87.557654,Uttarakhand,Kodagu,2010-08-08,Earth slide,13631.876477177027,0,Medium,Earthquake,Satellite Identified
LS_00656,34.759473,82.264662,Himachal Pradesh,Lahaul Spiti,2005-02-28,Rock slide,700.4345865100578,0,Medium,Heavy Rainfall,Field Verified
LS_00657,14.557927,73.560949,Uttarakhand,Lahaul Spiti,2021-12-09,Complex landslide,2788.4203958921566,0,Medium,Heavy Rainfall,Satellite Identified
LS_00658,11.4991,72.993158,Jammu & Kashmir,Lahaul Spiti,2005-10-17,Earth slide,7648.219716832733,1,Low,Earthquake,Satellite Identified
LS_00659,18.999615,72.914067,Tamil Nadu,Dakshina Kannada,1999-04-08,Earth flow,15651.107082044258,0,Low,Heavy Rainfall,Satellite Identified
LS_00660,28.763095,79.219336,Sikkim,Kullu,2020-01-30,Earth flow,1905.8820690720643,0,Medium,Heavy Rainfall,Satellite Identified
LS_00661,19.144002,75.823255,Himachal Pradesh,Tehri Garhwal,1999-09-14,Rock slide,793.1918373443041,0,High,Heavy Rainfall,Satellite Identified
LS_00662,31.504055,87.560226,Sikkim,Kodagu,1998-11-23,Rock fall,3572.5733270672217,0,Low,Earthquake,Satellite Identified
LS_00663,9.7849,76.761934,Jammu & Kashmir,Idukki,2007-01-14,Earth flow,1993.609110129775,0,Medium,Earthquake,Report Based
LS_00664,12.067954,76.292532,Uttarakhand,Uttarkashi,2000-09-02,Earth flow,706.0145951758321,0,Medium,Heavy Rainfall,Field Verified
LS_00665,34.111302,77.546028,Tamil Nadu,Pithoragarh,2021-08-10,Earth slide,275.6336447784561,0,Low,Earthquake,Satellite Identified
LS_00666,10.187622,76.182211,Tamil Nadu,Kullu,2002-07-14,Earth slide,3980.437931239487,0,Medium,Heavy Rainfall,Satellite Identified
LS_00667,31.226288,91.402889,Assam,East Khasi Hills,2005-01-24,Topple,8846.939419221182,0,Low,Earthquake,Satellite Identified
LS_00668,17.061314,73.814914,Sikkim,South Garo Hills,2005-10-25,Earth slide,10571.388939487411,0,Low,Heavy Rainfall,Satellite Identified
LS_00669,28.330377,94.189749,Assam,Kullu,2005-11-12,Debris flow,5684.103637505,0,Low,Heavy Rainfall,Report Based
LS_00670,30.087907,90.285611,Uttarakhand,South Garo Hills,2005-12-21,Complex landslide,2497.135820407972,0,Low,Heavy Rainfall,Report Based
LS_00671,30.583953,81.501039,Arunachal Pradesh,Idukki,2006-03-03,Rock slide,2108.6708057373007,0,Low,Human Activity,Satellite Identified
LS_00672,31.554305,76.905803,Jammu & Kashmir,Idukki,2020-04-04,Debris slide,20296.684976046614,0,Low,Heavy Rainfall,Satellite Identified
LS_00673,30.90602,82.866037,Tamil Nadu,Shimla,2013-07-23,Debris slide,7687.0730112586125,0,Medium,Heavy Rainfall,Satellite Identified
LS_00674,13.954372,73.283236,Uttarakhand,Mandi,2018-01-13,Rock slide,6973.938290292367,0,Low,Heavy Rainfall,Report Based
LS_00675,31.046836,93.334519,Tamil Nadu,Mandi,2001-01-15,Debris slide,2115.728767429429,0,Low,Heavy Rainfall,Field Verified
LS_00676,28.001589,93.215032,Assam,Pathanamthitta,2000-02-28,Complex landslide,9285.632827085457,0,Low,Heavy Rainfall,Field Verified
LS_00677,33.068204,93.504967,Meghalaya,Kozhikode,2016-07-28,Earth slide,2815.296984773289,0,Low,Heavy Rainfall,Satellite Identified
LS_00678,16.077298,75.593591,Meghalaya,Dakshina Kannada,2002-07-20,Rock slide,586.0612365967521,0,High,Heavy Rainfall,Field Verified
LS_00679,29.329127,74.818115,Himachal Pradesh,Tehri Garhwal,2018-03-30,Debris flow,2486.347083925783,0,Low,Heavy Rainfall,Satellite Identified
LS_00680,31.562258,92.090359,Karnataka,Chamoli,2012-04-18,Debris slide,10050.908730809611,0,Medium,Heavy Rainfall,Report Based
LS_00681,14.282017,76.93448,Assam,Shimla,2005-08-19,Debris slide,7023.704510181924,0,Low,Snowmelt,Satellite Identified
LS_00682,28.681568,88.833812,Arunachal Pradesh,Udupi,2013-02-27,Topple,2120.0264949748575,0,Low,Heavy Rainfall,Satellite Identified
LS_00683,30.361314,91.377998,Jammu & Kashmir,Udupi,2017-05-07,Complex landslide,2.9905883575644285,0,Low,Heavy Rainfall,Field Verified
LS_00684,29.30987,85.666541,Himachal Pradesh,Idukki,2000-05-27,Rock slide,1722.0457637370562,0,Low,Human Activity,Report Based
LS_00685,31.450699,80.933275,Sikkim,Hassan,2016-05-11,Debris flow,564.727735982155,2,Low,Heavy Rainfall,Field Verified
LS_00686,12.165217,72.821434,Kerala,Chamoli,2011-05-05,Rock fall,7643.010617979017,0,Medium,Heavy Rainfall,Field Verified
LS_00687,19.822584,72.950644,Meghalaya,Uttarkashi,2022-08-28,Rock fall,8608.83981039034,0,Low,Snowmelt,Field Verified
LS_00688,19.175389,72.84405,Assam,Pithoragarh,1998-03-04,Debris flow,9618.787577866015,0,Low,Earthquake,Report Based
LS_00689,19.819628,76.098124,Himachal Pradesh,Rudraprayag,2006-12-16,Rock slide,10954.831739603525,0,Low,Heavy Rainfall,Satellite Identified
LS_00690,30.753245,85.435662,Himachal Pradesh,Kodagu,2011-02-03,Debris slide,871.0512926934542,0,Low,Heavy Rainfall,Satellite Identified
LS_00691,18.353727,75.697346,Meghalaya,Kodagu,2015-10-31,Debris flow,5185.719264139446,0,Low,Heavy Rainfall,Satellite Identified
LS_00692,30.894616,74.83604,Assam,Shimla,2022-05-29,Earth slide,1600.9443618852379,2,High,Heavy Rainfall,Field Verified
LS_00693,10.328234,73.961089,Jammu & Kashmir,Pathanamthitta,2014-07-28,Rock fall,14761.419659569101,0,Medium,Heavy Rainfall,Report Based
LS_00694,12.961014,75.876173,Meghalaya,Mandi,2017-09-22,Rock slide,2097.245267582794,0,Low,Heavy Rainfall,Report Based
LS_00695,19.929415,76.437345,Jammu & Kashmir,South Garo Hills,2000-10-06,Debris slide,4909.928943261175,0,Low,Heavy Rainfall,Satellite Identified
LS_00696,32.449517,81.475113,Sikkim,Malappuram,2013-06-03,Rock slide,803.8187163035274,0,Medium,Heavy Rainfall,Field Verified
LS_00697,29.376817,78.987149,Sikkim,Malappuram,2015-05-14,Topple,1782.6432945840843,0,Medium,Heavy Rainfall,Satellite Identified
LS_00698,33.767984,78.285841,Karnataka,Pithoragarh,2019-05-14,Complex landslide,3165.3499900349047,0,Low,Heavy Rainfall,Satellite Identified
LS_00699,30.400508,88.361273,Arunachal Pradesh,Chikmagalur,2020-07-10,Earth flow,128.3770737638887,0,Low,Heavy Rainfall,Satellite Identified
LS_00700,29.685627,82.122952,Jammu & Kashmir,Shimla,2018-02-22,Rock slide,420.0656300335847,0,Low,Heavy Rainfall,Report Based
LS_00701,28.042329,84.161065,Uttarakhand,Malappuram,2003-08-30,Debris slide,657.6524538653421,0,High,Heavy Rainfall,Report Based
LS_00702,10.675327,75.707831,Jammu & Kashmir,Udupi,2007-01-22,Debris flow,3955.754838216908,0,Low,Heavy Rainfall,Field Verified
LS_00703,10.160982,76.582446,Himachal Pradesh,Kozhikode,2001-01-02,Complex landslide,1986.2809595998929,0,Medium,Heavy Rainfall,Report Based
LS_00704,17.593061,74.987146,Sikkim,Pathanamthitta,2010-05-23,Rock fall,10638.755849505416,0,Low,Heavy Rainfall,Field Verified
LS_00705,17.670767,76.59604,Assam,Uttarkashi,2003-01-18,Earth flow,2756.2430028113017,0,High,Heavy Rainfall,Satellite Identified
LS_00706,30.461549,93.100518,Arunachal Pradesh,Chamoli,2002-09-27,Debris flow,4207.719535815295,0,Medium,Heavy Rainfall,Satellite Identified
LS_00707,19.030133,73.816277,Karnataka,Kozhikode,2016-06-07,Topple,7897.821368013676,2,Medium,Heavy Rainfall,Satellite Identified
LS_00708,18.985515,73.975267,Jammu & Kashmir,Mandi,1999-09-06,Complex landslide,263.1206829634183,0,Medium,Heavy Rainfall,Satellite Identified
LS_00709,30.498877,87.329627,Uttarakhand,Kozhikode,2016-01-08,Earth slide,1031.5538839664775,0,Low,Heavy Rainfall,Field Verified
LS_00710,33.240261,84.134626,Meghalaya,Mandi,2000-03-18,Earth slide,1216.931809890208,2,Medium,Snowmelt,Satellite Identified
LS_00711,31.325702,92.85706,Karnataka,Kullu,2013-02-26,Debris flow,3722.72177271802,0,Low,Heavy Rainfall,Field Verified
LS_00712,10.67774,72.004717,Kerala,Uttarkashi,2002-05-29,Debris flow,200.283581105462,3,Low,Heavy Rainfall,Satellite Identified
LS_00713,15.158586,72.765723,Karnataka,Malappuram,2012-05-24,Debris slide,6511.906913898306,0,Medium,Earthquake,Report Based
LS_00714,32.014943,81.174463,Kerala,Malappuram,2017-10-25,Topple,5227.2236948028785,0,Medium,Heavy Rainfall,Satellite Identified
LS_00715,18.60469,74.986562,Sikkim,Shimla,2000-07-09,Debris slide,2501.3701101250413,0,Medium,Heavy Rainfall,Satellite Identified
LS_00716,9.145748,75.883992,Assam,Uttarkashi,2020-09-25,Rock fall,9404.515398126732,0,Low,Heavy Rainfall,Satellite Identified
LS_00717,31.747434,87.34179,Kerala,Tehri Garhwal,2006-08-25,Rock slide,1093.8093679768638,0,Low,Heavy Rainfall,Satellite Identified
LS_00718,34.005544,88.005476,Uttarakhand,Wayanad,2018-06-23,Rock slide,2858.156256583508,2,Medium,Human Activity,Satellite Identified
LS_00719,11.365756,72.264133,Meghalaya,Chikmagalur,2014-07-11,Complex landslide,6474.684487511171,0,Low,Heavy Rainfall,Satellite Identified
LS_00720,32.204082,77.491362,Kerala,Wayanad,1999-05-16,Topple,2388.0617500038115,0,High,Heavy Rainfall,Report Based
LS_00721,17.908757,74.958585,Meghalaya,Dakshina Kannada,2005-12-19,Earth slide,1066.1107153887137,0,Medium,Heavy Rainfall,Satellite Identified
LS_00722,14.872536,73.672213,Karnataka,South Garo Hills,2005-05-03,Debris slide,3662.6915446453263,0,Medium,Heavy Rainfall,Field Verified
LS_00723,13.671198,75.291537,Assam,Tehri Garhwal,1999-03-26,Earth flow,2878.748428817034,0,Low,Heavy Rainfall,Report Based
LS_00724,34.458516,84.549808,Kerala,West Garo Hills,2007-12-06,Rock slide,1986.6216270422863,0,Low,Heavy Rainfall,Satellite Identified
LS_00725,19.966967,72.060015,Sikkim,Rudraprayag,2016-05-15,Rock fall,4023.913109115993,0,Low,Heavy Rainfall,Report Based
LS_00726,14.734136,75.070931,Jammu & Kashmir,Udupi,2003-12-08,Rock fall,1349.9297670397966,0,Low,Heavy Rainfall,Field Verified
LS_00727,33.862308,79.036219,Arunachal Pradesh,Kullu,2009-04-28,Debris flow,1084.3058312969117,0,Medium,Heavy Rainfall,Satellite Identified
LS_00728,9.549736,72.182305,Tamil Nadu,Pathanamthitta,2014-11-21,Debris flow,270.9292223847981,0,Low,Heavy Rainfall,Satellite Identified
LS_00729,33.907954,79.510576,Karnataka,West Garo Hills,2018-12-08,Complex landslide,2738.421661806102,0,Low,Heavy Rainfall,Satellite Identified
LS_00730,30.326987,80.626197,Sikkim,West Garo Hills,1998-05-01,Earth slide,563.7365377439869,0,Low,Earthquake,Report Based
LS_00731,20.610968,76.325355,Himachal Pradesh,Kodagu,2011-05-23,Debris slide,4591.365343776415,0,Low,Heavy Rainfall,Satellite Identified
LS_00732,14.266225,75.788883,Tamil Nadu,Mandi,2010-05-27,Debris flow,1655.8600276558298,0,High,Heavy Rainfall,Satellite Identified
LS_00733,19.86641,75.051815,Jammu & Kashmir,Chikmagalur,2006-06-14,Rock slide,3952.775611979838,0,Low,Human Activity,Satellite Identified
LS_00734,31.603195,76.091174,Tamil Nadu,West Garo Hills,2016-02-16,Earth flow,80.7899831147088,2,Low,Heavy Rainfall,Field Verified
LS_00735,32.7818,93.583901,Karnataka,Mandi,2020-04-23,Complex landslide,4286.16318795958,0,Low,Earthquake,Satellite Identified
LS_00736,19.437891,75.243415,Uttarakhand,Dakshina Kannada,2015-06-02,Rock slide,11475.511708146918,0,Low,Heavy Rainfall,Field Verified
LS_00737,19.814744,75.802,Sikkim,East Khasi Hills,2007-12-23,Topple,5641.210266796739,0,Low,Earthquake,Satellite Identified
LS_00738,10.935264,75.08311,Karnataka,Shimla,2020-10-03,Earth flow,205.84908823963647,0,Low,Heavy Rainfall,Report Based
LS_00739,10.718266,72.651766,Meghalaya,Uttarkashi,2002-05-19,Debris flow,1137.8596725190914,0,Low,Heavy Rainfall,Field Verified
LS_00740,28.241019,83.362337,Himachal Pradesh,Lahaul Spiti,2013-01-21,Earth slide,8481.934907777897,0,Low,Heavy Rainfall,Report Based
LS_00741,30.715809,91.420882,Assam,Idukki,2011-10-11,Earth slide,717.5949691092815,1,Medium,Human Activity,Satellite Identified
LS_00742,12.724251,76.690906,Meghalaya,Chamoli,2011-03-11,Topple,1611.8284514397421,0,Medium,Earthquake,Report Based
LS_00743,29.433617,90.757959,Meghalaya,Kinnaur,2001-03-12,Debris slide,6707.485617017292,0,Low,Heavy Rainfall,Satellite Identified
LS_00744,20.778309,75.213887,Karnataka,Malappuram,2021-10-07,Rock fall,6323.502451526385,3,Low,Earthquake,Satellite Identified
LS_00745,34.086736,77.793808,Kerala,Idukki,2004-02-29,Complex landslide,14752.473209791939,0,Low,Earthquake,Satellite Identified
LS_00746,15.906748,74.222868,Tamil Nadu,South Garo Hills,2004-06-04,Earth flow,6781.152938586439,0,Low,Heavy Rainfall,Satellite Identified
LS_00747,29.17614,81.450743,Tamil Nadu,East Khasi Hills,2019-11-15,Earth flow,2553.986606612281,0,Low,Human Activity,Field Verified
LS_00748,15.771504,75.323696,Uttarakhand,Pathanamthitta,2000-08-08,Debris flow,2717.903650679673,0,Low,Heavy Rainfall,Field Verified
LS_00749,32.842041,87.888196,Arunachal Pradesh,Shimla,2005-07-25,Topple,195.78813781308682,0,High,Heavy Rainfall,Satellite Identified
LS_00750,34.369511,89.062499,Arunachal Pradesh,Malappuram,2003-10-22,Complex landslide,4362.208191713996,0,Medium,Heavy Rainfall,Satellite Identified
LS_00751,13.018662,76.833531,Meghalaya,Kozhikode,2017-03-31,Rock fall,5972.856590439909,0,Medium,Heavy Rainfall,Field Verified
LS_00752,31.848021,82.76045,Kerala,Wayanad,2021-12-11,Rock fall,10508.41141219809,0,Medium,Heavy Rainfall,Field Verified
LS_00753,20.633989,74.563076,Kerala,Rudraprayag,2021-10-27,Rock fall,1718.6303907754373,0,Medium,Heavy Rainfall,Field Verified
LS_00754,28.903499,80.255047,Tamil Nadu,Kullu,2008-02-25,Earth flow,7571.73166988026,0,Low,Heavy Rainfall,Satellite Identified
LS_00755,34.579471,81.203561,Sikkim,Dakshina Kannada,2015-03-17,Debris flow,22166.210588711576,0,Low,Human Activity,Satellite Identified
LS_00756,32.967699,94.657943,Uttarakhand,Kullu,2000-12-05,Debris flow,257.38945354293116,0,Medium,Heavy Rainfall,Field Verified
